article_id,corpus_type,corpus_name,batch_id,source_archive,date,year,month,publication,publication_normalized,title_original,title_normalized,byline,section,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,source_file_name,source_file_path,protocol_version,notes,query_version,source_basket_version,language,publication_type,date_raw
ac6265658cc73529a0b3b95edac561c922f97406,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-21,2024,2024-06,Rheinische Post,rheinische post,Länder fordern Klarheit vom Kanzler Die Begrenzung der irregulären Migration war eine Kernforderung der,länder fordern klarheit vom kanzler die begrenzung der irregulären migration war eine kernforderung der,"Jan Drebes, Birgit Marschall",S. 4,861,6610,148d250067d70abe8161986d91516924b5bafc55,variant_003,regional_variant,keep,,yes,cleanest_parsed_version,no,,Länder fordern Klarheit vom Kanzler Die Begrenzung der irregulären Migration war eine Kernforderung.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Länder fordern Klarheit vom Kanzler Die Begrenzung der irregulären Migration war eine Kernforderung.PDF,v2,Representative kept for variant_003.,,,de,news,Freitag 21. Juni 2024
df1d74ee2dbb28b42089949bf52a7295ca006481,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-04,2024,2024-06,Berliner Zeitung,berliner zeitung,Mehr Angriffe auf Geflüchtete; Steigerung im ersten Quartal,mehr angriffe auf geflüchtete steigerung im ersten quartal,,BRANDENBURG; S. 9,199,1388,3d3d2fbe088abf6606c576ff8d584c2062a94519,,unique,keep,,no,,no,,Mehr Angriffe auf Geflüchtete Steigerung im ersten Quartal.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Mehr Angriffe auf Geflüchtete Steigerung im ersten Quartal.PDF,v2,,,,de,news,04. Juni 2024
0bbf81a8c6e6a425d9ba9cd7a03281b5e3f661a0,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-13,2024,2024-06,Die Welt,die welt,Mehr Vertriebene denn je weltweit; Flüchtlingshilfswerk der UN geht von 120 Millionen Menschen aus. Die,mehr vertriebene denn je weltweit flüchtlingshilfswerk der un geht von 120 millionen menschen aus die,Marcel Leubecher,Politik; S. 4; Ausg. 113,917,6787,83c1a8cf1cbc29c4ade3af5a6057bf014b1eaf08,,unique,keep,,no,,no,,Mehr Vertriebene denn je weltweit Flüchtlingshilfswerk der UN geht von 120 Millionen Menschen aus. D.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Mehr Vertriebene denn je weltweit Flüchtlingshilfswerk der UN geht von 120 Millionen Menschen aus. D.PDF,v2,,,,de,news,Donnerstag 13. Juni 2024
2e04bedaa5d0f5f26ddb03848bc751b766c93873,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-15,2024,2024-06,Rheinische Post,rheinische post,Mentoring bringt Flüchtlinge in den Job Ehrenamtliche Mentorinnen und Mentoren aus der Wirtschaft,mentoring bringt flüchtlinge in den job ehrenamtliche mentorinnen und mentoren aus der wirtschaft,Viola Gräfenstein,S. 30,659,4786,98813183dcec4fdb4835affaecbdf5ea39340b0b,,unique,keep,,no,,no,,Mentoring bringt Flüchtlinge in den Job Ehrenamtliche Mentorinnen und Mentoren aus der Wirtschaft un.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Mentoring bringt Flüchtlinge in den Job Ehrenamtliche Mentorinnen und Mentoren aus der Wirtschaft un.PDF,v2,,,,de,news,Samstag 15. Juni 2024
d371ce57a64f096ffe17c2cd0832cfcdb7e6ec47,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-24,2024,2024-06,Berliner Zeitung,berliner zeitung,Migration über Belarus nimmt zu; Grenzvorfälle sorgen in Polen für Aufregung in einen ist auch die,migration über belarus nimmt zu grenzvorfälle sorgen in polen für aufregung in einen ist auch die,Nicolas Butylin,POLITIK; S. 14,934,6893,ba046abd0e47f43c10252d8066a76b17d4a5b094,,unique,keep,,no,,no,,Migration über Belarus nimmt zu Grenzvorfälle sorgen in Polen für Aufregung   in einen ist auch die.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Migration über Belarus nimmt zu Grenzvorfälle sorgen in Polen für Aufregung   in einen ist auch die.PDF,v2,,,,de,news,24. Juni 2024
085e501db271eae1557e33d188239d548300a650,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-12,2024,2024-06,Der Tagesspiegel,der tagesspiegel,Mit Star-Anwälten,mit staranwälten,,BERLIN; Berlin; S. B6,580,4205,1c6c7dff415748c64ff946b688c9113118853a63,,unique,keep,,no,,no,,Mit Star-Anwälten.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Mit Star-Anwälten.PDF,v2,,,,de,news,Mittwoch 12. Juni 2024
a50fe6c334c6f8349780c3d08f9b42a4fd4147c6,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-25,2024,2024-06,Der Tagesspiegel,der tagesspiegel,Mit Ziel Europa,mit ziel europa,,POLITIK; Politik; S. 6,599,4135,616d063aa31b4438365783dbadce8cdd3d475364,,unique,keep,,no,,no,,Mit Ziel Europa.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Mit Ziel Europa.PDF,v2,,,,de,news,Dienstag 25. Juni 2024
ec1c2a99164c2739ae001fa67c4a54fe9b0c099d,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-15,2024,2024-06,Welt am Sonntag,welt am sonntag,Mythen der Migration,mythen der migration,Dorothea Siems,FORUM; FREIHEITSDRANG; S. 11; Ausg. 24,548,4060,1c0ac33e67f1283398e744ddd2b0dec1878026a9,exact_003,duplicate_exact,drop,duplicate_exact,no,,no,,Mythen der Migration(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Mythen der Migration(2).PDF,v2,Dropped in favor of representative file: Mythen der Migration.PDF (exact_003).,,,de,news,15. Juni 2024
fe709f3cce4814b8a1804f9cdf0ef604b1524c91,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-16,2024,2024-06,Welt am Sonntag,welt am sonntag,Mythen der Migration,mythen der migration,Dorothea Siems,FORUM; FREIHEITSDRANG; S. 11; Ausg. 24,548,4060,1c0ac33e67f1283398e744ddd2b0dec1878026a9,exact_003,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Mythen der Migration.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Mythen der Migration.PDF,v2,Representative kept for exact_003.,,,de,news,16. Juni 2024
5e80b8fa6b24466f040fdb053f4871257ebaa84b,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-12,2024,2024-06,Der Tagesspiegel,der tagesspiegel,Nach der EU-Wahl,nach der euwahl,,BERLIN; Berlin; S. B5,1053,7032,ec93bdfab86dc0acde46e65add2210db65d2565a,,unique,keep,,no,,no,,Nach der EU-Wahl.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Nach der EU-Wahl.PDF,v2,,,,de,news,Mittwoch 12. Juni 2024
6b7b1e063bc9595d3791befac2683150f9f9a960,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-06,2024,2024-06,Rheinische Post,rheinische post,Neue Flüchtlingsunterkunft geplant In Schaephuysen soll auf einer Fläche von 1200 Quadratmetern eine neue,neue flüchtlingsunterkunft geplant in schaephuysen soll auf einer fläche von 1200 quadratmetern eine neue,Peter Gottschlich,S. 18,690,5023,66acf2c82e35f22c071debe93de2d65b50f1801a,,unique,keep,,no,,no,,Neue Flüchtlingsunterkunft geplant In Schaephuysen soll auf einer Fläche von 1200 Quadratmetern eine(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Neue Flüchtlingsunterkunft geplant In Schaephuysen soll auf einer Fläche von 1200 Quadratmetern eine(2).PDF,v2,,,,de,news,Donnerstag 6. Juni 2024
3b5c5950580efb040e1e328bfb12223167de756d,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-01,2024,2024-06,Rheinische Post,rheinische post,Neue Flüchtlingsunterkunft geplant; In Schaephuysen soll auf einer Fläche von 1200 Quadratmetern eine neue,neue flüchtlingsunterkunft geplant in schaephuysen soll auf einer fläche von 1200 quadratmetern eine neue,Peter Gottschlich,S. 19,692,5025,8a66845056582ef7e8ba1603af3d92790f641d23,,unique,keep,,no,,no,,Neue Flüchtlingsunterkunft geplant In Schaephuysen soll auf einer Fläche von 1200 Quadratmetern eine.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Neue Flüchtlingsunterkunft geplant In Schaephuysen soll auf einer Fläche von 1200 Quadratmetern eine.PDF,v2,,,,de,news,Samstag 1. Juni 2024
9448f4afea947e1387b7e87f92b22220b9ebf4fc,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-28,2024,2024-06,Die Welt,die welt,Neue Rufe nach Abschiebungen Richtung Syrien Tödliche Prügelattacke auf den 20-jährigen Philippos T. in,neue rufe nach abschiebungen richtung syrien tödliche prügelattacke auf den 20jährigen philippos t in,Tim Daldrup,Titel; S. 1; Ausg. 124,787,5660,08d5f13ef02106588807dbea19cb633f6fe8270f,,unique,keep,,no,,no,,Neue Rufe nach Abschiebungen Richtung Syrien Tödliche Prügelattacke auf den 20-jährigen Philippos T.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Neue Rufe nach Abschiebungen Richtung Syrien Tödliche Prügelattacke auf den 20-jährigen Philippos T.PDF,v2,,,,de,news,Freitag 28. Juni 2024
fa1ad9eb417434eb147293ef7553b6e98810d927,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-03,2024,2024-06,Rheinische Post,rheinische post,NRW-Städte ächzen unter Zuwanderung Seit Jahresbeginn hat das Land 25.000 Geflüchtete aufgenommen –,nrwstädte ächzen unter zuwanderung seit jahresbeginn hat das land 25000 geflüchtete aufgenommen,Maximilian Plück,S. 1,647,4705,12f507793e25c07b5d6e7a7a1a84c7e6b848a261,variant_004,regional_variant,drop,regional_variant,no,,no,,NRW-Städte ächzen unter Zuwanderung Seit Jahresbeginn hat das Land 25.000 Geflüchtete aufgenommen –(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\NRW-Städte ächzen unter Zuwanderung Seit Jahresbeginn hat das Land 25.000 Geflüchtete aufgenommen –(2).PDF,v2,Dropped in favor of representative file: NRW-Städte ächzen unter Zuwanderung Seit Jahresbeginn hat das Land 25.000 Geflüchtete aufgenommen –.PDF (variant_004).,,,de,news,Montag 3. Juni 2024
7a6fbe54949224f3123bc83d159e2c2c75346591,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-03,2024,2024-06,Rheinische Post,rheinische post,NRW-Städte ächzen unter Zuwanderung; Seit Jahresbeginn hat das Land 25.000 Geflüchtete aufgenommen –,nrwstädte ächzen unter zuwanderung seit jahresbeginn hat das land 25000 geflüchtete aufgenommen,Maximilian Plück,S. 1,647,4705,1e580c1ad303104b45ae8bba4d68b9573d1ef03a,variant_004,regional_variant,keep,,yes,cleanest_parsed_version,no,,NRW-Städte ächzen unter Zuwanderung Seit Jahresbeginn hat das Land 25.000 Geflüchtete aufgenommen –.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\NRW-Städte ächzen unter Zuwanderung Seit Jahresbeginn hat das Land 25.000 Geflüchtete aufgenommen –.PDF,v2,Representative kept for variant_004.,,,de,news,Montag 3. Juni 2024
ea9b80769b2fe21155ce67bc8315277d689aa8c1,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-14,2024,2024-06,Berliner Zeitung,berliner zeitung,"Nun soll es doch Abschiebungen nach Russland geben Deutschland hatte allen Schutz versprochen, die sich",nun soll es doch abschiebungen nach russland geben deutschland hatte allen schutz versprochen die sich,Andreas Kopietz,TAGESTHEMA; S. 2,1236,8980,78b6e4d5ec41975cf4c7c318b1fe5285fcc1f05b,,unique,keep,,no,,no,,"Nun soll es doch Abschiebungen nach Russland geben Deutschland hatte allen Schutz versprochen, die s.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Nun soll es doch Abschiebungen nach Russland geben Deutschland hatte allen Schutz versprochen, die s.PDF",v2,,,,de,news,14. Juni 2024
87e970c4356f7eab5a559b6152f6c353301ba866,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-24,2024,2024-06,Die Welt,die welt,Politik streitet über Bürgergeld für Ukrainer Dobrindt (CSU) will Geflüchtete in Arbeit bringen. Die Ampel sieht,politik streitet über bürgergeld für ukrainer dobrindt csu will geflüchtete in arbeit bringen die ampel sieht,Hannelore Crolly,Titel; S. 1; Ausg. 120,1138,8302,e07fa2c0b456a93b8fa4bb3a9985cb98771f802a,,unique,keep,,no,,no,,Politik streitet über Bürgergeld für Ukrainer Dobrindt (CSU) will Geflüchtete in Arbeit bringen. Die.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Politik streitet über Bürgergeld für Ukrainer Dobrindt (CSU) will Geflüchtete in Arbeit bringen. Die.PDF,v2,,,,de,news,Montag 24. Juni 2024
8d73a37b8248d6200f8a9987474a72b1579726e2,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-01,2024,2024-06,Rheinische Post,rheinische post,"Politik will an Wuchergebühren festhalten Im Integrationsrat zeichnete sich ab, dass der Antrag der Grünen auf",politik will an wuchergebühren festhalten im integrationsrat zeichnete sich ab dass der antrag der grünen auf,Cordula Hupfer,S. 31,819,5830,322c8878bb61f5bb41665e2b8d2aaa862ed684fb,,unique,keep,,no,,no,,"Politik will an Wuchergebühren festhalten Im Integrationsrat zeichnete sich ab, dass der Antrag der.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Politik will an Wuchergebühren festhalten Im Integrationsrat zeichnete sich ab, dass der Antrag der.PDF",v2,,,,de,news,Samstag 1. Juni 2024
3c56a3ce872fcccc29963265ee759c160217e49e,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-11,2024,2024-06,Rheinische Post,rheinische post,"Politik will Flüchtlingskonzept Die Tönisvorster Stadtverwaltung soll ein Konzept vorlegen, wie die",politik will flüchtlingskonzept die tönisvorster stadtverwaltung soll ein konzept vorlegen wie die,Uli Rentzsch,S. 25,655,4825,c38cda45cd39673f820898afb997d8c2c1f86770,,unique,keep,,no,,no,,"Politik will Flüchtlingskonzept Die Tönisvorster Stadtverwaltung soll ein Konzept vorlegen, wie die.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Politik will Flüchtlingskonzept Die Tönisvorster Stadtverwaltung soll ein Konzept vorlegen, wie die.PDF",v2,,,,de,news,Dienstag 11. Juni 2024
93dcd336928194281911111ef3ee4e805059c35f,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-28,2024,2024-06,Berliner Zeitung,berliner zeitung,POLITIK,politik,,POLITIK; S. 13,312,2445,fa144ef7192b2e067b1d6f124c45b2618db06c45,,unique,keep,,no,,no,,POLITIK.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\POLITIK.PDF,v2,,,,de,news,28. Juni 2024
f263944db23c11790551972cc1331998aeb37cfa,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-22,2024,2024-06,Nordwest-Zeitung,nordwestzeitung,Polizei ermittelt nicht herkunftsbezogen Politik Keine größeren Probleme bei Flüchtlingsunterkünften,polizei ermittelt nicht herkunftsbezogen politik keine grösseren probleme bei flüchtlingsunterkünften,,AH_LOKAL; S. 10,509,3923,5fe9c3d0c6eea7fa16bc43805943a785ab8d16be,exact_004,duplicate_exact,drop,duplicate_exact,no,,no,,Polizei ermittelt  nicht herkunftsbezogen Politik Keine größeren Probleme bei Flüchtlingsunterkünfte(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Polizei ermittelt  nicht herkunftsbezogen Politik Keine größeren Probleme bei Flüchtlingsunterkünfte(2).PDF,v2,Dropped in favor of representative file: Polizei ermittelt  nicht herkunftsbezogen Politik Keine größeren Probleme bei Flüchtlingsunterkünfte.PDF (exact_004).,,,de,news,22. Juni 2024
7fd4971628dd07dd97d17c791f04a620f367fc6c,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-21,2024,2024-06,Nordwest-Zeitung,nordwestzeitung,Polizei ermittelt nicht herkunftsbezogen Politik Keine größeren Probleme bei Flüchtlingsunterkünften,polizei ermittelt nicht herkunftsbezogen politik keine grösseren probleme bei flüchtlingsunterkünften,,EZ_LOKSA; S. 7,509,3923,5fe9c3d0c6eea7fa16bc43805943a785ab8d16be,exact_004,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Polizei ermittelt  nicht herkunftsbezogen Politik Keine größeren Probleme bei Flüchtlingsunterkünfte.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Polizei ermittelt  nicht herkunftsbezogen Politik Keine größeren Probleme bei Flüchtlingsunterkünfte.PDF,v2,Representative kept for exact_004.,,,de,news,21. Juni 2024
cf5d7cf36da2c5a2d5469a82a4af6799a2ed8e27,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-07,2024,2024-06,Frankfurter Rundschau,frankfurter rundschau,Rassistisches Gegröle im Büro,rassistisches gegröle im büro,,WIRTSCHAFT; S. 14,509,3970,1a34e44b350de9f36453d58d70302b1e6c9a9eb7,,unique,keep,,no,,no,,Rassistisches Gegröle im Büro.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Rassistisches Gegröle im Büro.PDF,v2,,,,de,news,Freitag 7. Juni 2024
26b22dfb3a3049cd5b79ef8ac74eb52257f00b9f,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-12,2024,2024-06,Nordwest-Zeitung,nordwestzeitung,Rechtsradikale Infektion; Kommentar,rechtsradikale infektion kommentar,,MEINUNG; S. 16,642,4658,b3785ec3dca2c9897ed080483c445234b3392df7,,unique,drop,commentary_noncore,no,,no,,Rechtsradikale Infektion Kommentar.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Rechtsradikale Infektion Kommentar.PDF,v2,,,,de,news,12. Juni 2024
9a5ee0a623bb3cac90e09e6fbe7cf2c3a9675b28,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-07,2024,2024-06,Berliner Zeitung,berliner zeitung,"Scholz für mehr Abschiebungen Kanzler fordert, Schwerkriminelle auch nach Afghanistan und Syrien",scholz für mehr abschiebungen kanzler fordert schwerkriminelle auch nach afghanistan und syrien,Sophie Barkey,TITEL; S. 1,730,5526,a2e293fc0c65ff90b6ae6dfa1626ec4bbbeaa2b0,,unique,keep,,no,,no,,"Scholz für mehr Abschiebungen Kanzler fordert, Schwerkriminelle auch nach Afghanistan und Syrien aus.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Scholz für mehr Abschiebungen Kanzler fordert, Schwerkriminelle auch nach Afghanistan und Syrien aus.PDF",v2,,,,de,news,07. Juni 2024
5e7719dde9b2265610d22ac2b9fd8936a21786e3,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-24,2024,2024-06,"taz, die tageszeitung",taz die tageszeitung,Schräge Idee von der CSU; Arbeitslose Flüchtlinge sollen in die Ukraine zurückgeschickt werden,schräge idee von der csu arbeitslose flüchtlinge sollen in die ukraine zurückgeschickt werden,,INLAND; S. 6,233,1668,5477062611b0d44985e260edce8a3e6309d20e56,,unique,keep,,no,,no,,Schräge Idee von der CSU Arbeitslose Flüchtlinge sollen in die Ukraine zurückgeschickt werden.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Schräge Idee von der CSU Arbeitslose Flüchtlinge sollen in die Ukraine zurückgeschickt werden.PDF,v2,,,,de,news,Montag 24. Juni 2024
5c7eae10418fb7cc226ddc1ceffcf85168da2506,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-01,2024,2024-06,Rheinische Post,rheinische post,"So praxisnah wie möglich Junge Flüchtlinge und auch so manche Schulabsolventen, die in Deutschland",so praxisnah wie möglich junge flüchtlinge und auch so manche schulabsolventen die in deutschland,Klaus Nikolei,S. 20,796,5614,02c0f87acf61934b672bc0add1dc26dccfd94e03,variant_005,regional_variant,drop,regional_variant,no,,no,,"So praxisnah wie möglich Junge Flüchtlinge und auch so manche Schulabsolventen, die in Deutschland a(2).PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\So praxisnah wie möglich Junge Flüchtlinge und auch so manche Schulabsolventen, die in Deutschland a(2).PDF",v2,"Dropped in favor of representative file: So praxisnah wie möglich Junge Flüchtlinge und auch so manche Schulabsolventen, die in Deutschland a.PDF (variant_005).",,,de,news,Samstag 1. Juni 2024
f0540b6a16a5d3beb9e11c613265d48087132c0d,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-01,2024,2024-06,Rheinische Post,rheinische post,"So praxisnah wie möglich Junge Flüchtlinge und auch so manche Schulabsolventen, die in Deutschland",so praxisnah wie möglich junge flüchtlinge und auch so manche schulabsolventen die in deutschland,Klaus Nikolei,S. 18,796,5613,3a58feef2e6dfca643e62e95d0641b64010e084b,variant_005,regional_variant,keep,,yes,cleanest_parsed_version,no,,"So praxisnah wie möglich Junge Flüchtlinge und auch so manche Schulabsolventen, die in Deutschland a.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\So praxisnah wie möglich Junge Flüchtlinge und auch so manche Schulabsolventen, die in Deutschland a.PDF",v2,Representative kept for variant_005.,,,de,news,Samstag 1. Juni 2024
5c5d5f625cd20272438e95293ad734d3c7e529ef,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-13,2024,2024-06,Rheinische Post,rheinische post,Sport in Kerken durch Hallenschließungen für Geflüchtete bedroht Die Vereine in Aldekerk und Nieukerk,sport in kerken durch hallenschliessungen für geflüchtete bedroht die vereine in aldekerk und nieukerk,Sebastian Latzel,S. 17,927,6539,5d50e759f958195917ee01a4afd9c83f88d55495,,unique,keep,,no,,no,,Sport in Kerken durch Hallenschließungen für Geflüchtete bedroht Die Vereine in Aldekerk und Nieuker.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Sport in Kerken durch Hallenschließungen für Geflüchtete bedroht Die Vereine in Aldekerk und Nieuker.PDF,v2,,,,de,news,Donnerstag 13. Juni 2024
0a8bd8e747dd7f16820f53c8522c833b058d0ab8,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-28,2024,2024-06,Rheinische Post,rheinische post,Sprache als Basis für den Unterricht Die Stiftung Büderich organisiert an mehreren Meerbuscher Schulen,sprache als basis für den unterricht die stiftung büderich organisiert an mehreren meerbuscher schulen,Dominik Schneider,S. 27,729,5270,7c26aa9ae1b49d2677c472a4f6c55eef98ab8d96,,unique,keep,,no,,no,,Sprache als Basis für den Unterricht Die Stiftung Büderich organisiert an mehreren Meerbuscher Schul.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Sprache als Basis für den Unterricht Die Stiftung Büderich organisiert an mehreren Meerbuscher Schul.PDF,v2,,,,de,news,Freitag 28. Juni 2024
3defbffe5753339707283d1ce3619bf715c83191,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-20,2024,2024-06,Rheinische Post,rheinische post,Stadt reagiert auf drängende Fragen zu Geflüchteten,stadt reagiert auf drängende fragen zu geflüchteten,Bianca Mokwa,S. 19,558,3982,a55ae5e12fc5aade471fafc781124b5fba9975a2,,unique,keep,,no,,no,,Stadt reagiert auf drängende Fragen zu Geflüchteten.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Stadt reagiert auf drängende Fragen zu Geflüchteten.PDF,v2,,,,de,news,Donnerstag 20. Juni 2024
0a99a2e985d3fca87743d255d0dcd5352f7805bf,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-29,2024,2024-06,Berliner Zeitung,berliner zeitung,STIMMEN unserer Leser,stimmen unserer leser,,LEBEN; S. 32,1069,7218,c3a213ad0e5e1085abb6ef5de4d0137b95da705e,,unique,keep,,no,,no,,STIMMEN unserer Leser.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\STIMMEN unserer Leser.PDF,v2,,,,de,news,29. Juni 2024
8e2e7a0f214e28bd94533637566aebb6360a6d6c,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-18,2024,2024-06,Rheinische Post,rheinische post,"Streit um Bürgergeld für Ukrainer Die Rufe mehren sich, die Leistung für neu ankommende Flüchtlinge zu",streit um bürgergeld für ukrainer die rufe mehren sich die leistung für neu ankommende flüchtlinge zu,Jana Wolf,S. 4,293,2190,6b93c45a2194411842445c4398eb59063f574341,,unique,keep,,no,,no,,"Streit um Bürgergeld für Ukrainer Die Rufe mehren sich, die Leistung für neu ankommende Flüchtlinge.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Streit um Bürgergeld für Ukrainer Die Rufe mehren sich, die Leistung für neu ankommende Flüchtlinge.PDF",v2,,,,de,news,Dienstag 18. Juni 2024
b692fa1808a126e84de80290dcd8280de88c0c9f,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-22,2024,2024-06,Nordwest-Zeitung,nordwestzeitung,Stundenlange Beratungen zur Migration Bund-Länder-Treffen Strittige Frage nach Asylverfahren in Drittstaaten,stundenlange beratungen zur migration bundländertreffen strittige frage nach asylverfahren in drittstaaten,,HINTERGRUND; S. 20,701,5461,94e44f0ac70996ad7889fc91fd269963bbf888d6,,unique,keep,,no,,no,,Stundenlange Beratungen zur Migration Bund-Länder-Treffen Strittige Frage nach Asylverfahren in Drit.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Stundenlange Beratungen zur Migration Bund-Länder-Treffen Strittige Frage nach Asylverfahren in Drit.PDF,v2,,,,de,news,22. Juni 2024
753b63ff2bd88afd650f94d23e7634d857b1c758,main_monthly,Main Corpus,2024-06,2024-06(99).ZIP,2024-06-08,2024,2024-06,Südwest Presse,südwest presse,Um zwei Ecken herum; Endlich gibt es ein neues Buch von Sasa Stanisic. Und was für eines: „Möchte die,um zwei ecken herum endlich gibt es ein neues buch von sasa stanisic und was für eines möchte die,,LESEN; S. 49; Band 80; Ausg. 130,763,4960,45561ca2b95e23dd826c0abee882fbf04064125e,,unique,keep,,no,,no,,Um zwei Ecken herum Endlich gibt es ein neues Buch von Sasa Stanisic. Und was für eines_ „Möchte die.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2024-06\raw_unarchive\Um zwei Ecken herum Endlich gibt es ein neues Buch von Sasa Stanisic. Und was für eines_ „Möchte die.PDF,v2,,,,de,news,Samstag 8. Juni 2024
